"","REF_AREA","SECT_PERF","SECT_FUND","Sources.de.financement","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share_financements","share_financements_PIB"
"9901","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,122.61878298016,3091455.591,0.0609139341706876,3.96637698232295e-05
"9902","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,5.88514375,3091455.591,0.00292359172273417,1.90368050802125e-06
"9903","RUS","HES","ROW","Reste du monde","USD_PPP","V",2008,NA,54.214446270729,3091455.591,0.0269323763535461,1.75368672377377e-05
"9904","RUS","HES","_T","Total","USD_PPP","V",2008,NA,2012.984133262,3091455.591,1,0.000651144444423624
"9905","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2008,NA,14.517617638027,3091455.591,0.184721852541923,4.69604599215056e-06
"9906","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,54.472444278706,3091455.591,0.69310620175672,1.76203224258789e-05
"9907","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,0.578752288,3091455.591,0.00736403158340558,1.87210286858039e-07
"9908","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,6.631246097,3091455.591,0.0843758317818399,2.14502388981592e-06
"9909","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2008,NA,2.391711263,3091455.591,0.0304320823335023,7.73652149480287e-07
"9910","RUS","PNP","_T","Total","USD_PPP","V",2008,NA,78.591771564938,3091455.591,1,2.542225474425e-05
"9911","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2008,NA,8625.2011338524,3091455.591,0.286948249160466,0.00279001295019813
"9912","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,19453.907470479,3091455.591,0.647204001547773,0.00629279861794366
"9913","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,139.03303462277,3091455.591,0.0046254325251487,4.49733242254975e-05
"9914","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,53.586883548625,3091455.591,0.00178275986537787,1.73338681314491e-05
"9915","RUS","_T","ROW","Reste du monde","USD_PPP","V",2008,NA,1786.6571239944,3091455.591,0.0594395569012409,0.000577933944513324
"9916","RUS","_T","_T","Total","USD_PPP","V",2008,NA,30058.385646497,3091455.591,1,0.00972305270501199
"9917","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2009,NA,7487.7899292091,2973733.08,0.346330041369258,0.00251797647191963
"9918","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,12404.485923541,2973733.08,0.573740204209776,0.00417135149316797
"9919","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,4.351885469,2973733.08,0.000201286185745363,1.46344185975158e-06
"9920","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,17.043695712458,2973733.08,0.00078831589787991,5.73141410272707e-06
"9921","RUS","BES","ROW","Reste du monde","USD_PPP","V",2009,NA,1706.7167357035,2973733.08,0.0789401523373441,0.000573930709242909
"9922","RUS","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,205.14502729667,2973733.08,0.00948849880432713,6.89856896291008e-05
"9923","RUS","BES","_T","Total","USD_PPP","V",2009,NA,21620.388169635,2973733.08,1,0.00727045353029297
"9924","RUS","GOV","BES","Secteur des entreprises","USD_PPP","V",2009,NA,1162.3672059604,2973733.08,0.110817884524343,0.000390878123452963
"9925","RUS","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,8848.4033538626,2973733.08,0.843589991239446,0.00297552036979143
"9926","RUS","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,6.463620057,2973733.08,0.000616229275407014,2.17357102440411e-06
"9927","RUS","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,2.782353005,2973733.08,0.000265264257657105,9.35643156311796e-07
"9928","RUS","GOV","ROW","Reste du monde","USD_PPP","V",2009,NA,468.96203179687,2973733.08,0.0447099505384164,0.000157701454428072
"9929","RUS","GOV","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,266.66356565101,2973733.08,0.0254231985156074,8.96729997202742e-05
"9930","RUS","GOV","_T","Total","USD_PPP","V",2009,NA,10488.98569892,2973733.08,1,0.00352721156093808
"9931","RUS","HES","BES","Secteur des entreprises","USD_PPP","V",2009,NA,554.32319512863,2973733.08,0.224290027769599,0.000186406506642025
"9932","RUS","HES","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,1725.1587421567,2973733.08,0.698033034853438,0.00058013234400873
"9933","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,124.26416572608,2973733.08,0.0502797166461725,4.17872628050666e-05
"9934","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,6.82033198,2973733.08,0.00275963997652508,2.29352527497189e-06
"9935","RUS","HES","ROW","Reste du monde","USD_PPP","V",2009,NA,60.897859607176,2973733.08,0.0246404674068043,2.04785896948007e-05
"9936","RUS","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,19.826048717004,2973733.08,0.00802200784014887,6.66705725888619e-06
"9937","RUS","HES","_T","Total","USD_PPP","V",2009,NA,2471.4571603605,2973733.08,1,0.000831095829340709
"9938","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2009,NA,10.879713671619,2973733.08,0.136428699230626,3.65860464908269e-06
"9939","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,57.637512624927,2973733.08,0.722758990874936,1.93822078425838e-05
"9940","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,0.206892916,2973733.08,0.0025943818249135,6.95734655512525e-08
"9941","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,7.012956419,2973733.08,0.0879405976005677,2.35830057047353e-06
"9942","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2009,NA,4.009442022,2973733.08,0.0502773304713886,1.34828577889714e-06
"9943","RUS","PNP","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,0.292503777,2973733.08,0.00366791912182895,9.8362485512654e-08
"9944","RUS","PNP","_T","Total","USD_PPP","V",2009,NA,79.746517653352,2973733.08,1,2.68169723065232e-05
"9945","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2009,NA,9215.3671782082,2973733.08,0.265874599632016,0.00309892210574871
"9946","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,23035.685532185,2973733.08,0.664607665617676,0.00774638641481064
"9947","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,135.27942992869,2973733.08,0.00390297679682158,4.54914500694494e-05
"9948","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,33.659337116525,2973733.08,0.000971112990581366,1.13188831045068e-05
"9949","RUS","_T","ROW","Reste du monde","USD_PPP","V",2009,NA,2240.593203368,2973733.08,0.0646438507943979,0.000753461438229688
"9950","RUS","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,491.92714544208,2973733.08,0.0141926990333948,0.000165424109093907
"9951","RUS","_T","_T","Total","USD_PPP","V",2009,NA,34660.577546568,2973733.08,1,0.011655577892878
"9952","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2010,NA,6431.9440404492,3143873.887,0.321314031468737,0.00204586579221433
"9953","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,12847.814652065,3143873.887,0.641825099139048,0.00408661896559879
"9954","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,4.765774809,3143873.887,0.000238078924089177,1.51589248815183e-06
"9955","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,27.001843482601,3143873.887,0.00134890340026597,8.58871712197309e-06
"9956","RUS","BES","ROW","Reste du monde","USD_PPP","V",2010,NA,706.09315054501,3143873.887,0.0352735713133216,0.0002245933443656
"9957","RUS","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,179.16532194705,3143873.887,0.00895037822657741,5.69887115026793e-05
"9958","RUS","BES","_T","Total","USD_PPP","V",2010,NA,20017.625782007,3143873.887,1,0.00636718472225632
"9959","RUS","GOV","BES","Secteur des entreprises","USD_PPP","V",2010,NA,1319.3737847748,3143873.887,0.128861078941458,0.000419664984091902
"9960","RUS","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,8487.0990981561,3143873.887,0.828921083238091,0.00269956728647751
"9961","RUS","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,12.969986616642,3143873.887,0.00126675737275015,4.12547929173407e-06
"9962","RUS","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,4.620399716,3143873.887,0.000451266880860597,1.46965173606533e-06
"9963","RUS","GOV","ROW","Reste du monde","USD_PPP","V",2010,NA,414.6729736703,3143873.887,0.0405004308950539,0.000131898730221013
"9964","RUS","GOV","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,298.74581746375,3143873.887,0.029178015215906,9.50247459667742e-05
"9965","RUS","GOV","_T","Total","USD_PPP","V",2010,NA,10238.729922277,3143873.887,1,0.00325672412135055
"9966","RUS","HES","BES","Secteur des entreprises","USD_PPP","V",2010,NA,677.82717581323,3143873.887,0.24532186484879,0.00021560253374541
"9967","RUS","HES","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,1897.3219505899,3143873.887,0.686686187491413,0.000603498110542975
"9968","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,136.19750078724,3143873.887,0.0492931326348544,4.33215534981922e-05
"9969","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,3.482681592,3143873.887,0.00126046575485697,1.10776758775248e-06
"9970","RUS","HES","ROW","Reste du monde","USD_PPP","V",2010,NA,48.182362562702,3143873.887,0.0174383492702564,1.53257936846441e-05
"9971","RUS","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,20.851844955314,3143873.887,0.00754678135151221,6.63253225313424e-06
"9972","RUS","HES","_T","Total","USD_PPP","V",2010,NA,2763.0116713446,3143873.887,1,0.000878855759058824
"9973","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2010,NA,8.861560057,3143873.887,0.144075634573348,2.81867542258701e-06
"9974","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,39.902302880538,3143873.887,0.648751413009968,1.26920812713051e-05
"9975","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,0.075847875,3143873.887,0.00123317233662856,2.41256099087285e-08
"9976","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,8.027233432,3143873.887,0.130510738870434,2.553293713591e-06
"9977","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2010,NA,4.645682341,3143873.887,0.0755318055737882,1.4776936060349e-06
"9978","RUS","PNP","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,0.145375094,3143873.887,0.00236358031593602,4.62407524045827e-08
"9979","RUS","PNP","_T","Total","USD_PPP","V",2010,NA,61.506305929117,3143873.887,1,1.956385915588e-05
"9980","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2010,NA,8438.0128817503,3143873.887,0.255072249994839,0.00268395399594166
"9981","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,23272.138003692,3143873.887,0.703492242306318,0.00740237644389073
"9982","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,154.00911008826,3143873.887,0.00465553333236518,4.89870508881071e-05
"9983","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,43.132158222207,3143873.887,0.00130383975457852,1.37194301592566e-05
"9984","RUS","_T","ROW","Reste du monde","USD_PPP","V",2010,NA,1173.5878484625,3143873.887,0.0354763256786872,0.000373293551409717
"9985","RUS","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,498.90835945977,3143873.887,0.0150814746993181,0.000158692230474883
"9986","RUS","_T","_T","Total","USD_PPP","V",2010,NA,33080.873681559,3143873.887,1,0.010522328461822
"9987","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2011,NA,7267.7058469531,3259319.17,0.360246166977839,0.00222982330599832
"9988","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2011,NA,11835.556424939,3259319.17,0.586665713489453,0.00363129715367489
"9989","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2011,NA,20.435129567668,3259319.17,0.0010129299745303,6.26975405040434e-06
"9990","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2011,NA,43.754708307529,3259319.17,0.00216883653341982,1.34244932838317e-05
"9991","RUS","BES","ROW","Reste du monde","USD_PPP","V",2011,NA,1006.82457421,3259319.17,0.0499063530247729,0.000308906407042671
"9992","RUS","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2011,NA,147.51897194935,3259319.17,0.00731223102866007,4.5260670788909e-05
"9993","RUS","BES","_T","Total","USD_PPP","V",2011,NA,20174.276683977,3259319.17,1,0.00618972111405002
"9994","RUS","GOV","BES","Secteur des entreprises","USD_PPP","V",2011,NA,1167.2639265679,3259319.17,0.118201688524958,0.000358131212589376
"9995","RUS","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2011,NA,8324.2058409293,3259319.17,0.842941483611355,0.00255397075485838
"9996","RUS","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2011,NA,13.272803709645,3259319.17,0.00134405576513728,4.07226264669409e-06
"9997","RUS","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2011,NA,3.339888515,3259319.17,0.00033821011081777,1.02471968555323e-06
"9998","RUS","GOV","ROW","Reste du monde","USD_PPP","V",2011,NA,367.10579802803,3259319.17,0.0371745619877093,0.000112632663105537
"9999","RUS","GOV","ROW_BES","Secteur des entreprises","USD_PPP","V",2011,NA,275.3130828302,3259319.17,0.0278792743636186,8.44695068112032e-05
"10000","RUS","GOV","_T","Total","USD_PPP","V",2011,NA,9875.1882577501,3259319.17,1,0.00302983161288561
"10001","RUS","HES","BES","Secteur des entreprises","USD_PPP","V",2011,NA,717.02418275558,3259319.17,0.239858964104407,0.000219992012244563
"10002","RUS","HES","GOV","Secteur de l'Etat","USD_PPP","V",2011,NA,2008.6826908228,3259319.17,0.671944630352092,0.000616289042604809
"10003","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2011,NA,218.5512437631,3259319.17,0.0731097725759918,6.70542626738516e-05
"10004","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2011,NA,5.074895536,3259319.17,0.00169765429880624,1.55704160019407e-06
"10005","RUS","HES","ROW","Reste du monde","USD_PPP","V",2011,NA,40.029865109602,3259319.17,0.0133907924019088,1.22816646734238e-05
"10006","RUS","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2011,NA,16.721130163621,3259319.17,0.00559355326662429,5.13025245196254e-06
"10007","RUS","HES","_T","Total","USD_PPP","V",2011,NA,2989.3574560902,3259319.17,1,0.000917172360290876
"10008","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2011,NA,8.712988383,3259319.17,0.150524541027908,2.67325411490769e-06
"10009","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2011,NA,31.484955531824,3259319.17,0.543930310977885,9.65997924401617e-06
"10010","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2011,NA,0.639783839,3259319.17,0.0110528287757672,1.96293706025728e-07
"10011","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2011,NA,13.41919492703,3259319.17,0.231828400149862,4.11717730823827e-06
"10012","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2011,NA,3.621827156,3259319.17,0.0625702510292573,1.11122199670921e-06
"10013","RUS","PNP","ROW_BES","Secteur des entreprises","USD_PPP","V",2011,NA,0.027109485,3259319.17,0.000468340207487219,8.31753000734813e-09
"10014","RUS","PNP","_T","Total","USD_PPP","V",2011,NA,57.884171733728,3259319.17,1,1.77595898758599e-05
"10015","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2011,NA,9160.7069446595,3259319.17,0.276786058014829,0.00281061978494714
"10016","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2011,NA,22199.924490326,3259319.17,0.670759322945744,0.00681121526687612
"10017","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2011,NA,252.90438277629,3259319.17,0.0076413761062547,7.75942365829395e-05
"10018","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2011,NA,65.588687285772,3259319.17,0.00198172851875581,2.01234318778826e-05
"10019","RUS","_T","ROW","Reste du monde","USD_PPP","V",2011,NA,1417.5820645037,3259319.17,0.0428315144144244,0.000434931956818362
"10020","RUS","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2011,NA,439.57487253093,3259319.17,0.0132815291336371,0.000134867084076007
"10021","RUS","_T","_T","Total","USD_PPP","V",2011,NA,33096.706569551,3259319.17,1,0.0101544846771024
"10022","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2012,NA,7317.0327157225,3480301.72,0.350690841971912,0.00210241332631428
"10023","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2012,NA,12610.283060632,3480301.72,0.60438581537769,0.00362333041074151
"10024","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2012,NA,12.31586240473,3480301.72,0.000590274818239419,3.5387341085847e-06
"10025","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2012,NA,7.793232435,3480301.72,0.000373514148493609,2.23924046303664e-06
"10026","RUS","BES","ROW","Reste du monde","USD_PPP","V",2012,NA,917.19957858962,3480301.72,0.0439595536836569,0.000263540248053442
"10027","RUS","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2012,NA,344.4251013917,3480301.72,0.0165076108712451,9.89641499794162e-05
"10028","RUS","BES","_T","Total","USD_PPP","V",2012,NA,20864.624449784,3480301.72,1,0.0059950619596809
"10029","RUS","GOV","BES","Secteur des entreprises","USD_PPP","V",2012,NA,1505.4634246459,3480301.72,0.130774977793024,0.000432566928319623
"10030","RUS","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2012,NA,9546.0147292737,3480301.72,0.829232941694532,0.00274286987085525
"10031","RUS","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2012,NA,10.082654159557,3480301.72,0.000875849158621002,2.89706323495338e-06
"10032","RUS","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2012,NA,3.863399161,3480301.72,0.000335601603608668,1.11007592784226e-06
"10033","RUS","GOV","ROW","Reste du monde","USD_PPP","V",2012,NA,446.43212606424,3480301.72,0.0387801858327281,0.00012827397219579
"10034","RUS","GOV","ROW_BES","Secteur des entreprises","USD_PPP","V",2012,NA,235.7746654635,3480301.72,0.0204810200868208,6.77454670405703e-05
"10035","RUS","GOV","_T","Total","USD_PPP","V",2012,NA,11511.861443621,3480301.72,1,0.00330771937888793
"10036","RUS","HES","BES","Secteur des entreprises","USD_PPP","V",2012,NA,905.0063637773,3480301.72,0.272245819709052,0.000260036754450502
"10037","RUS","HES","GOV","Secteur de l'Etat","USD_PPP","V",2012,NA,2070.6133098489,3480301.72,0.622886026444564,0.000594952241626022
"10038","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2012,NA,278.06253326398,3480301.72,0.0836473259512415,7.98960997163142e-05
"10039","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2012,NA,18.974604609445,3480301.72,0.00570797841022107,5.45199989426348e-06
"10040","RUS","HES","ROW","Reste du monde","USD_PPP","V",2012,NA,51.563091976651,3480301.72,0.0155113121893704,1.48156959151952e-05
"10041","RUS","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2012,NA,15.044771335903,3480301.72,0.00452579812542186,4.3228353592007e-06
"10042","RUS","HES","_T","Total","USD_PPP","V",2012,NA,3324.2250137926,3480301.72,1,0.000955154259956691
"10043","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2012,NA,9.995778782,3480301.72,0.154124970457693,2.87210121023645e-06
"10044","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2012,NA,36.349680201181,3480301.72,0.56047592782287,1.04444048607317e-05
"10045","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2012,NA,1.323571935,3480301.72,0.0204081632686643,3.80303790155297e-07
"10046","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2012,NA,14.232231036172,3480301.72,0.21944685209992,4.08936700929826e-06
"10047","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2012,NA,2.953762851,3480301.72,0.0455440863666571,8.48708844415938e-07
"10048","RUS","PNP","ROW_BES","Secteur des entreprises","USD_PPP","V",2012,NA,1.374675098,3480301.72,0.0211961232325096,3.94987334029189e-07
"10049","RUS","PNP","_T","Total","USD_PPP","V",2012,NA,64.855024804328,3480301.72,1,1.86348857145432e-05
"10050","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2012,NA,9737.4982829273,3480301.72,0.272259068758216,0.00279788911029452
"10051","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2012,NA,24263.260779956,3480301.72,0.678397324759548,0.00697159692808358
"10052","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2012,NA,301.7897320794,3480301.72,0.00843799803906394,8.6713669204347e-05
"10053","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2012,NA,44.863467241131,3480301.72,0.00125437617111067,1.2890683294301e-05
"10054","RUS","_T","ROW","Reste du monde","USD_PPP","V",2012,NA,1418.1485594811,3480301.72,0.0396512322720594,0.000407478625008725
"10055","RUS","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2012,NA,596.62432360575,3480301.72,0.0166815313362572,0.000171428908067703
"10056","RUS","_T","_T","Total","USD_PPP","V",2012,NA,35765.560821685,3480301.72,1,0.0102765690158855
"10057","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2013,NA,8259.2159781295,3741783.371,0.354528175369649,0.00220729399840221
"10058","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2013,NA,14321.99007276,3741783.371,0.614773729322886,0.00382758397606872
"10059","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2013,NA,26.433444867928,3741783.371,0.00113465987601926,7.06439744021408e-06
"10060","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2013,NA,4.547413809,3741783.371,0.000195198469760884,1.2153065418602e-06
"10061","RUS","BES","ROW","Reste du monde","USD_PPP","V",2013,NA,684.16789198406,3741783.371,0.0293680168957806,0.000182845403955391
"10062","RUS","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2013,NA,463.14409928699,3741783.371,0.0198805350154583,0.000123776299525115
"10063","RUS","BES","_T","Total","USD_PPP","V",2013,NA,23296.359928285,3741783.371,1,0.0062260044525397
"10064","RUS","GOV","BES","Secteur des entreprises","USD_PPP","V",2013,NA,1604.9909912118,3741783.371,0.137959587297398,0.000428937442945251
"10065","RUS","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2013,NA,9600.2006316922,3741783.371,0.825200717245458,0.0025656751553542
"10066","RUS","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2013,NA,9.017926595,3741783.371,0.000775150414012668,2.41006111280834e-06
"10067","RUS","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2013,NA,5.408705263,3741783.371,0.000464913977699876,1.4454886151131e-06
"10068","RUS","GOV","ROW","Reste du monde","USD_PPP","V",2013,NA,414.16327456469,3741783.371,0.0356000717421743,0.000110686064237333
"10069","RUS","GOV","ROW_BES","Secteur des entreprises","USD_PPP","V",2013,NA,307.42978179794,3741783.371,0.026425622356765,8.21612988556787e-05
"10070","RUS","GOV","_T","Total","USD_PPP","V",2013,NA,11633.776402592,3741783.371,1,0.00310915284213336
"10071","RUS","HES","BES","Secteur des entreprises","USD_PPP","V",2013,NA,956.51030049339,3741783.371,0.27630088278023,0.000255629523586706
"10072","RUS","HES","GOV","Secteur de l'Etat","USD_PPP","V",2013,NA,2053.3290802625,3741783.371,0.593131759503479,0.000548756803019771
"10073","RUS","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2013,NA,362.97795385845,3741783.371,0.104851070635746,9.70066724524043e-05
"10074","RUS","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2013,NA,23.003659255701,3741783.371,0.00664491679414979,6.14777954116388e-06
"10075","RUS","HES","ROW","Reste du monde","USD_PPP","V",2013,NA,66.022091351663,3741783.371,0.0190713702863961,1.76445520238705e-05
"10076","RUS","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2013,NA,25.264549322954,3741783.371,0.00729800534022068,6.75200748358716e-06
"10077","RUS","HES","_T","Total","USD_PPP","V",2013,NA,3461.8430852217,3741783.371,1,0.000925185330623915
"10078","RUS","PNP","BES","Secteur des entreprises","USD_PPP","V",2013,NA,3.665615415,3741783.371,0.0761124121746501,9.79643942888216e-07
"10079","RUS","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2013,NA,27.151187746421,3741783.371,0.563764104747717,7.25621583463416e-06
"10080","RUS","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2013,NA,2.51722681,3741783.371,0.0522674047353109,6.72734511973435e-07
"10081","RUS","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2013,NA,12.99627283557,3741783.371,0.269853097721959,3.47328307039237e-06
"10082","RUS","PNP","ROW","Reste du monde","USD_PPP","V",2013,NA,1.83024434,3741783.371,0.0380029806226686,4.89136905729223e-07
"10083","RUS","PNP","ROW_BES","Secteur des entreprises","USD_PPP","V",2013,NA,0.112788167,3741783.371,0.00234192038259073,3.0142890653196e-08
"10084","RUS","PNP","_T","Total","USD_PPP","V",2013,NA,48.16054714688,3741783.371,1,1.28710142655877e-05
"10085","RUS","_T","BES","Secteur des entreprises","USD_PPP","V",2013,NA,10824.38288525,3741783.371,0.281590658599072,0.00289284060887714
"10086","RUS","_T","GOV","Secteur de l'Etat","USD_PPP","V",2013,NA,26002.676099196,3741783.371,0.676446016898436,0.00694927352040873
"10087","RUS","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2013,NA,400.94655213073,3741783.371,0.0104304148212799,0.000107153865517227
"10088","RUS","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2013,NA,45.956051162937,3741783.371,0.00119552263170754,1.22818577684403e-05
"10089","RUS","_T","ROW","Reste du monde","USD_PPP","V",2013,NA,1166.1783755057,3741783.371,0.030337520418843,0.000311663786990971
"10090","RUS","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2013,NA,795.9512185745,3741783.371,0.0207062545945732,0.000212719748754931
"10091","RUS","_T","_T","Total","USD_PPP","V",2013,NA,38440.13483651,3741783.371,1,0.010273212269431
"10092","RUS","BES","BES","Secteur des entreprises","USD_PPP","V",2014,NA,8434.5519875587,3763536.922,0.350578956921502,0.00224112375203601
"10093","RUS","BES","GOV","Secteur de l'Etat","USD_PPP","V",2014,NA,15078.074664788,3763536.922,0.626714459305372,0.00400635757726944
"10094","RUS","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2014,NA,21.091606439447,3763536.922,0.0008766646285715,5.60419809253222e-06
"10095","RUS","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2014,NA,17.105678557348,3763536.922,0.000710991046698771,4.54510714571595e-06
