"","REF_AREA","SECT_PERF","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share","share_sect"
"1","AUT","_T","USD_PPP","V",2000,NA,4439.2804751105,234055.762,0.0189667643179427,1
"2","AUT","_T","USD_PPP","V",2001,NA,4760.1165544351,237701.136,0.020025636538965,1
"3","AUT","_T","USD_PPP","V",2002,NA,5205.9649178796,250154.04,0.0208110367431188,1
"4","AUT","BES","USD_PPP","V",2002,NA,3479.5438020368,250154.04,0.0139096046661361,0.671371372401689
"5","AUT","HES","USD_PPP","V",2002,NA,1407.0991853847,250154.04,0.00562493088412524,0.271497117134735
"6","AUT","GOV","USD_PPP","V",2002,NA,296.09781010382,250154.04,0.00118366191528956,0.057131510463576
"7","AUT","_T","USD_PPP","V",2003,NA,5677.1471993815,259584.557,0.0218701268865601,1
"8","AUT","BES","USD_PPP","V",2004,NA,4050.4135959656,273948.892,0.0147852892063006,0.680280453561235
"9","AUT","_T","USD_PPP","V",2004,NA,5978.6188786851,273948.892,0.0218238476346351,1
"10","AUT","HES","USD_PPP","V",2004,NA,1596.3142665461,273948.892,0.00582705137039248,0.268106297676341
"11","AUT","GOV","USD_PPP","V",2004,NA,307.30708698873,273948.892,0.00112176795001868,0.0516132487624236
"12","AUT","_T","USD_PPP","V",2006,NA,7346.9395547903,309214.459,0.023760012964951,1
"13","AUT","BES","USD_PPP","V",2006,NA,5172.6997936162,309214.459,0.0167285184863111,0.705907330736513
"14","AUT","HES","USD_PPP","V",2006,NA,1771.054897602,309214.459,0.00572759405666085,0.241692092183074
"15","AUT","GOV","USD_PPP","V",2006,NA,383.97738973247,309214.459,0.00124178342427535,0.0524005770804129
"16","AUT","_T","USD_PPP","V",2007,NA,7912.3993974912,325131.677,0.0243359843325607,1
"17","AUT","BES","USD_PPP","V",2007,NA,5582.9092159189,325131.677,0.0171712251092621,0.707379732507614
"18","AUT","HES","USD_PPP","V",2007,NA,1886.3043847754,325131.677,0.00580166288988015,0.239003257893876
"19","AUT","GOV","USD_PPP","V",2007,NA,423.16578106698,325131.677,0.00130152123278649,0.0536170095985104
"20","AUT","BES","USD_PPP","V",2009,NA,6035.9873819813,339285.345,0.0177902979628587,0.684176715243746
"21","AUT","HES","USD_PPP","V",2009,NA,2313.280678007,339285.345,0.00681809784035028,0.26220942416817
"22","AUT","GOV","USD_PPP","V",2009,NA,472.99561472753,339285.345,0.0013940938555054,0.0536138605880837
"23","AUT","_T","USD_PPP","V",2009,NA,8864.8174342325,339285.345,0.0261279114022225,1
"24","AUT","_T","USD_PPP","V",2011,NA,9955.0085745408,370671.992,0.0268566516742403,1
"25","AUT","BES","USD_PPP","V",2011,NA,6847.509310401,370671.992,0.0184732309378287,0.691246532135544
"26","AUT","HES","USD_PPP","V",2011,NA,2547.0523211113,370671.992,0.00687144531036297,0.257121385941258
"27","AUT","GOV","USD_PPP","V",2011,NA,511.46898428874,370671.992,0.00137984254361668,0.0516320819231973
"28","AUT","_T","USD_PPP","V",2012,NA,11415.064030272,389098.907,0.0293371783495449,1
"29","AUT","BES","USD_PPP","V",2012,NA,8038.4390172784,389098.907,0.0206591148745591,0.707288236585441
"30","AUT","HES","USD_PPP","V",2012,NA,2804.1929520824,389098.907,0.00720688982064501,0.246736049606208
"31","AUT","GOV","USD_PPP","V",2012,NA,522.52102128611,389098.907,0.00134290025462886,0.0459757138083513
"32","AUT","_T","USD_PPP","V",2013,NA,12007.909003131,402959.688,0.0297992810713388,1
"33","AUT","BES","USD_PPP","V",2013,NA,8504.0489398393,402959.688,0.0211039694368616,0.711192743639506
"34","AUT","GOV","USD_PPP","V",2013,NA,533.05089295199,402959.688,0.00132283925371709,0.0445789916944173
"35","AUT","HES","USD_PPP","V",2013,NA,2920.346324941,402959.688,0.00724724187532377,0.244228264666076
"36","AUT","_T","USD_PPP","V",2014,NA,12863.311354736,413263.078,0.031126205169328,1
"37","AUT","BES","USD_PPP","V",2014,NA,9169.6327023467,413263.078,0.0221883666615547,0.716243200891795
"38","AUT","HES","USD_PPP","V",2014,NA,3047.4622485827,413263.078,0.00737414593950902,0.238038336580611
"39","AUT","GOV","USD_PPP","V",2014,NA,585.30609236089,413263.078,0.00141630385950155,0.0457184625275934
"40","AUT","_T","USD_PPP","V",2015,NA,13143.431799691,428354.652,0.0306835276290895,1
"41","AUT","BES","USD_PPP","V",2015,NA,9387.0363959888,428354.652,0.0219141693738132,0.717709207519894
"42","AUT","HES","USD_PPP","V",2015,NA,3089.8427712139,428354.652,0.00721328169727429,0.236241611637579
"43","AUT","GOV","USD_PPP","V",2015,NA,602.28478615734,428354.652,0.00140604236079906,0.0460491808425272
"44","AUT","_T","USD_PPP","V",2016,NA,14344.925246476,457782.62,0.0313356702936341,1
"45","AUT","BES","USD_PPP","V",2016,NA,10071.046174911,457782.62,0.0219996254443015,0.705512721213503
"46","AUT","HES","USD_PPP","V",2016,NA,3187.3993434845,457782.62,0.00696269190709883,0.223288697654666
"47","AUT","GOV","USD_PPP","V",2016,NA,1016.3448178985,457782.62,0.00222014723472573,0.0711985811318306
"48","AUT","_T","USD_PPP","V",2017,NA,14567.295110936,473923.564,0.0307376467799689,1
"49","AUT","BES","USD_PPP","V",2017,NA,10178.522658154,473923.564,0.0214771398413817,0.702554543325177
"50","AUT","HES","USD_PPP","V",2017,NA,3268.5850827143,473923.564,0.00689686128945954,0.2256083104817
"51","AUT","GOV","USD_PPP","V",2017,NA,1040.7676203517,473923.564,0.00219606641114747,0.0718371461931226
"52","AUT","_T","USD_PPP","V",2018,NA,15563.05330414,500696.449,0.0310828114224153,1
"53","AUT","BES","USD_PPP","V",2018,NA,10874.278480609,500696.449,0.0217183055768167,0.702554644405144
"54","AUT","HES","USD_PPP","V",2018,NA,3492.0058126907,500696.449,0.00697429714084251,0.225608062766682
"55","AUT","GOV","USD_PPP","V",2018,NA,1111.9116978695,500696.449,0.00222073014516126,0.0718372928281746
"56","AUT","_T","USD_PPP","V",2019,NA,16850.456125594,535946.887,0.0314405336318224,1
"57","AUT","BES","USD_PPP","V",2019,NA,11849.875499311,535946.887,0.0221101676056773,0.707067276080966
"58","AUT","HES","USD_PPP","V",2019,NA,3672.3449288219,535946.887,0.00685206877378859,0.219124236858254
"59","AUT","GOV","USD_PPP","V",2019,NA,1236.9705289014,535946.887,0.00230800954144062,0.0738084870607796
"60","AUT","_T","USD_PPP","V",2020,NA,16738.516781946,521841.689,0.0320758519964586,1
"61","AUT","BES","USD_PPP","V",2020,NA,11640.323368514,521841.689,0.022306235040018,0.699319595549261
"62","AUT","HES","USD_PPP","V",2020,NA,3741.359036163,521841.689,0.00716952883418059,0.224770876645164
"63","AUT","GOV","USD_PPP","V",2020,NA,1263.5302314303,521841.689,0.00242129032245697,0.0759095278055753
"64","AUT","_T","USD_PPP","V",2021,NA,18536.875069517,563937.452,0.0328704451243238,1
"65","AUT","BES","USD_PPP","V",2021,NA,12765.508719377,563937.452,0.0226363910999424,0.692116707703439
"66","AUT","HES","USD_PPP","V",2021,NA,4280.9571856249,563937.452,0.00759119148842219,0.232103714647628
"67","AUT","GOV","USD_PPP","V",2021,NA,1397.6903728246,563937.452,0.00247844928168488,0.0757795776489325
"68","BEL","HES","USD_PPP","V",2000,NA,1116.3734157841,284862.733,0.00391898724001956,0.204818982726426
"69","BEL","_T","USD_PPP","V",2000,NA,5515.4984561374,284862.733,0.0193619516250917,1
"70","BEL","GOV","USD_PPP","V",2000,NA,346.81807807573,284862.733,0.00121749192821137,0.0636300765839296
"71","BEL","BES","USD_PPP","V",2000,NA,3987.3453700754,284862.733,0.0139974272102325,0.731550940689644
"72","BEL","_T","USD_PPP","V",2001,NA,6021.4974654292,296218.133,0.020327916473058,1
"73","BEL","HES","USD_PPP","V",2001,NA,1187.244395374,296218.133,0.00400800715118274,0.199466398870284
"74","BEL","GOV","USD_PPP","V",2001,NA,370.80449998607,296218.133,0.00125179541249107,0.062298073240277
"75","BEL","BES","USD_PPP","V",2001,NA,4394.0533238517,296218.133,0.0148338431525112,0.738235527889439
"76","BEL","_T","USD_PPP","V",2002,NA,5955.2717656406,312900.475,0.019032479147373,1
"77","BEL","HES","USD_PPP","V",2002,NA,1260.080364184,312900.475,0.00402709636086043,0.214282002627569
"78","BEL","GOV","USD_PPP","V",2002,NA,426.708216025,312900.475,0.0013637186585447,0.0725635393316253
"79","BEL","BES","USD_PPP","V",2002,NA,4193.6883088094,312900.475,0.0134026268538244,0.713154458040806
"80","BEL","HES","USD_PPP","V",2003,NA,1312.7014618317,320981.268,0.00408965130585658,0.224947470876733
"81","BEL","_T","USD_PPP","V",2003,NA,5909.8910637153,320981.268,0.0184119500198227,1
"82","BEL","GOV","USD_PPP","V",2003,NA,404.59289954236,320981.268,0.00126048757319496,0.0693319479965708
"83","BEL","BES","USD_PPP","V",2003,NA,4118.2967511441,320981.268,0.0128303336104464,0.705720581126696
"84","BEL","HES","USD_PPP","V",2004,NA,1323.5459384359,334143.284,0.0039610131396084,0.220743861736262
"85","BEL","_T","USD_PPP","V",2004,NA,6083.09509444,334143.284,0.0182050497068796,1
"86","BEL","GOV","USD_PPP","V",2004,NA,471.22773517645,334143.284,0.00141025649097424,0.0785923835352541
"87","BEL","BES","USD_PPP","V",2004,NA,4201.0711395822,334143.284,0.0125726637066936,0.700663754728484
"88","BEL","HES","USD_PPP","V",2005,NA,1389.1661467215,347658.439,0.00399577858865523,0.226119038133301
"89","BEL","_T","USD_PPP","V",2005,NA,6225.1942647113,347658.439,0.0179060640167901,1
"90","BEL","GOV","USD_PPP","V",2005,NA,520.58169763457,347658.439,0.00149739410650282,0.084736755942937
"91","BEL","BES","USD_PPP","V",2005,NA,4233.7691199367,347658.439,0.0121779558468785,0.689144205923762
"92","BEL","_T","USD_PPP","V",2006,NA,6778.7802069492,371910.192,0.0182269277711787,1
"93","BEL","BES","USD_PPP","V",2006,NA,4696.0265115349,371910.192,0.0126267755295475,0.702459700123558
"94","BEL","GOV","USD_PPP","V",2006,NA,544.40172123658,371910.192,0.0014637988765755,0.0814348617724483
"95","BEL","HES","USD_PPP","V",2006,NA,1444.6905159751,371910.192,0.0038845144528201,0.216105438103993
"96","BEL","HES","USD_PPP","V",2007,NA,1528.8093518556,391020.992,0.00390978843370025,0.214026770384297
"97","BEL","GOV","USD_PPP","V",2007,NA,584.08905021919,391020.992,0.001493753691411,0.0817699688214967
"98","BEL","_T","USD_PPP","V",2007,NA,7233.8673612493,391020.992,0.0184999463180977,1
"99","BEL","BES","USD_PPP","V",2007,NA,5030.1769670042,391020.992,0.0128642120753563,0.704203260794206
"100","BEL","HES","USD_PPP","V",2008,NA,1715.5045119964,405729.43,0.00422819836361488,0.22046781960419
"101","BEL","GOV","USD_PPP","V",2008,NA,701.99154677669,405729.43,0.0017301962708909,0.0902163442976444
"102","BEL","_T","USD_PPP","V",2008,NA,7858.327401868,405729.43,0.0193683938625502,1
"103","BEL","BES","USD_PPP","V",2008,NA,5363.7053658896,405729.43,0.0132199070841117,0.689315836098166
"104","BEL","HES","USD_PPP","V",2009,NA,1932.3997015772,409035.072,0.00472428853625833,0.239632411932028
"105","BEL","GOV","USD_PPP","V",2009,NA,750.35169809841,409035.072,0.00183444342420205,0.093049376413098
"106","BEL","_T","USD_PPP","V",2009,NA,8145.2976464215,409035.072,0.0199134455796042,1
"107","BEL","BES","USD_PPP","V",2009,NA,5381.2650077765,409035.072,0.0131559990234199,0.667318211654874
"108","BEL","HES","USD_PPP","V",2010,NA,2104.0571458909,434128.241,0.00484662582891238,0.237292933105093
"109","BEL","GOV","USD_PPP","V",2010,NA,754.0185477663,434128.241,0.00173685670858326,0.085037268671402
"110","BEL","_T","USD_PPP","V",2010,NA,8948.6667877638,434128.241,0.0206129570542355,1
"111","BEL","BES","USD_PPP","V",2010,NA,6008.843006189,434128.241,0.0138411705083913,0.677669798223505
"112","BEL","HES","USD_PPP","V",2011,NA,2194.3448548855,455271.443,0.0048198605219469,0.225439950602034
"113","BEL","GOV","USD_PPP","V",2011,NA,791.67106076561,455271.443,0.00173889900835623,0.0813337449830198
"114","BEL","_T","USD_PPP","V",2011,NA,9821.9620976553,455271.443,0.0215738593945926,1
"115","BEL","BES","USD_PPP","V",2011,NA,6747.5954031304,455271.443,0.0148210381012859,0.693226304414946
"116","BEL","HES","USD_PPP","V",2012,NA,2284.2164618705,471861.34,0.00484086376279629,0.214035355257041
"117","BEL","GOV","USD_PPP","V",2012,NA,908.69958436818,471861.34,0.0019257767215432,0.0851468508386907
"118","BEL","_T","USD_PPP","V",2012,NA,10714.981439935,471861.34,0.0227079027918138,1
"119","BEL","BES","USD_PPP","V",2012,NA,7479.2294931154,471861.34,0.0158504816120672,0.700817793904268
"120","BEL","HES","USD_PPP","V",2013,NA,2469.4169625873,489497.571,0.0050447992163526,0.218218354058171
"121","BEL","GOV","USD_PPP","V",2013,NA,961.57863030299,489497.571,0.00196441961568588,0.0849731370527147
"122","BEL","_T","USD_PPP","V",2013,NA,11358.644469356,489497.571,0.0232047003750219,1
"123","BEL","BES","USD_PPP","V",2013,NA,7885.2705078476,489497.571,0.0161089063051706,0.696808508889114
"124","BEL","HES","USD_PPP","V",2014,NA,2464.7354900118,506062.72,0.0048704150545051,0.207447457491634
"125","BEL","GOV","USD_PPP","V",2014,NA,1073.7844730386,506062.72,0.00212184069405192,0.0903763749613495
"126","BEL","BES","USD_PPP","V",2014,NA,8342.7318961641,506062.72,0.0164855690143785,0.702176167547016
"127","BEL","_T","USD_PPP","V",2014,NA,11935.867273008,506062.72,0.0235857469860811,1
"128","BEL","HES","USD_PPP","V",2015,NA,2571.0752160688,519562.92,0.0049485348493861,0.204405937071555
"129","BEL","_T","USD_PPP","V",2015,NA,12647.775659175,519562.92,0.0243431068159656,1
"130","BEL","GOV","USD_PPP","V",2015,NA,1161.7323568645,519562.92,0.00223598011356257,0.092360188277308
"131","BEL","BES","USD_PPP","V",2015,NA,8845.4729452532,519562.92,0.017024834923272,0.703233874651137
"132","BEL","HES","USD_PPP","V",2016,NA,2939.9466319504,548605.636,0.00535894354528724,0.212867949209417
"133","BEL","_T","USD_PPP","V",2016,NA,13895.671620633,548605.636,0.0253290719394523,1
"134","BEL","GOV","USD_PPP","V",2016,NA,1339.0257559407,548605.636,0.00244078016715946,0.0969526669321172
"135","BEL","BES","USD_PPP","V",2016,NA,9532.1562619091,548605.636,0.0173752430460067,0.690179383858465
"136","BEL","HES","USD_PPP","V",2017,NA,3034.7159812017,571670.391,0.00530850649076506,0.199450023865402
"137","BEL","_T","USD_PPP","V",2017,NA,15300.999479698,571670.391,0.0267654223842739,1
"138","BEL","GOV","USD_PPP","V",2017,NA,1436.4538907923,571670.391,0.00251273096071946,0.0944077681650536
"139","BEL","BES","USD_PPP","V",2017,NA,10744.25062477,571670.391,0.0187944850632819,0.706142207969545
"140","BEL","HES","USD_PPP","V",2018,NA,3162.1911579578,599540.548,0.00527435745339746,0.185527100353056
"141","BEL","_T","USD_PPP","V",2018,NA,17168.77169936,599540.548,0.0286365480310433,1
"142","BEL","GOV","USD_PPP","V",2018,NA,1574.5898934096,599540.548,0.00262632760813636,0.0923818588368239
"143","BEL","BES","USD_PPP","V",2018,NA,12307.581480792,599540.548,0.0205283554579398,0.72209104081012
"144","BEL","HES","USD_PPP","V",2019,NA,3429.4653373504,651568.258,0.00526340148594286,0.168275170681691
"145","BEL","GOV","USD_PPP","V",2019,NA,1806.6360953577,651568.258,0.00277275031921168,0.0886470535202724
"146","BEL","_T","USD_PPP","V",2019,NA,20534.434540567,651568.258,0.0315154004027111,1
"147","BEL","BES","USD_PPP","V",2019,NA,15144.001724861,651568.258,0.0232423871772787,0.743077775798037
"148","BEL","HES","USD_PPP","V",2020,NA,3633.4467774628,647547.416,0.00561108991818261,0.16768115945765
"149","BEL","GOV","USD_PPP","V",2020,NA,1924.9972955261,647547.416,0.00297275110356722,0.0888373487314585
"150","BEL","_T","USD_PPP","V",2020,NA,21810.901770729,647547.416,0.0336823238450372,1
"151","BEL","BES","USD_PPP","V",2020,NA,16110.339642575,647547.416,0.0248790115511402,0.743481491810892
"152","BEL","HES","USD_PPP","V",2021,NA,3965.6927278112,702891.782,0.00564196769597628,0.163249674184968
"153","BEL","GOV","USD_PPP","V",2021,NA,2089.2534609316,702891.782,0.00297236859845887,0.0860051371088319
"154","BEL","_T","USD_PPP","V",2021,NA,24417.467151192,702891.782,0.0347385867589956,1
"155","BEL","BES","USD_PPP","V",2021,NA,18237.247640189,702891.782,0.0259460248465232,0.7507451887062
"156","CHN","GOV","USD_PPP","V",2000,NA,10355.266751753,3721677.353,0.00278241926141334,0.314719230962466
"157","CHN","HES","USD_PPP","V",2000,NA,2818.9771978535,3721677.353,0.00075744803497841,0.0856748896071645
"158","CHN","_T","USD_PPP","V",2000,NA,32903.190313743,3721677.353,0.00884095723322714,1
"159","CHN","BES","USD_PPP","V",2000,NA,19728.946364137,3721677.353,0.00530108993683553,0.59960587943037
"160","CHN","GOV","USD_PPP","V",2001,NA,11413.588150005,4128478.183,0.00276459936181889,0.297434962781064
"161","CHN","HES","USD_PPP","V",2001,NA,3768.578562252,4128478.183,0.000912825112597186,0.0982081191006044
"162","CHN","_T","USD_PPP","V",2001,NA,38373.391087873,4128478.183,0.00929480292420695,1
"163","CHN","BES","USD_PPP","V",2001,NA,23191.224375617,4128478.183,0.00561737844979112,0.604356918118332
"164","CHN","GOV","USD_PPP","V",2002,NA,13722.452130436,4582024.492,0.0029948447797245,0.286812674743705
"165","CHN","HES","USD_PPP","V",2002,NA,4849.1199648576,4582024.492,0.00105829202207975,0.101351351351351
"166","CHN","_T","USD_PPP","V",2002,NA,47844.650319929,4582024.492,0.0104418146178536,1
"167","CHN","BES","USD_PPP","V",2002,NA,29273.078224635,4582024.492,0.00638867781604931,0.611835973904944
"168","CHN","GOV","USD_PPP","V",2003,NA,15402.874098679,5147240.347,0.00299245286023148,0.270896254294857
"169","CHN","HES","USD_PPP","V",2003,NA,5994.1509901138,5147240.347,0.00116453683644429,0.105421432422076
"170","CHN","_T","USD_PPP","V",2003,NA,56858.940847199,5147240.347,0.0110464903548439,1
"171","CHN","BES","USD_PPP","V",2003,NA,35461.915758406,5147240.347,0.00688950065816812,0.623682313283067
"172","CHN","GOV","USD_PPP","V",2004,NA,16006.582290155,5823244.421,0.00274873955701249,0.229574893329201
"173","CHN","HES","USD_PPP","V",2004,NA,7124.9892458989,5823244.421,0.00122354287932763,0.102190374962493
"174","CHN","_T","USD_PPP","V",2004,NA,69722.703811527,5823244.421,0.0119731714437557,1
"175","CHN","BES","USD_PPP","V",2004,NA,46591.132275474,5823244.421,0.00800088900741575,0.668234731708306
"176","CHN","GOV","USD_PPP","V",2005,NA,18789.658856698,6684004.306,0.00281113805385062,0.217902882280623
"177","CHN","HES","USD_PPP","V",2005,NA,8528.1605394474,6684004.306,0.00127590590146568,0.0989007185425843
"178","CHN","_T","USD_PPP","V",2005,NA,86229.510413268,6684004.306,0.0129008759518396,1
"179","CHN","BES","USD_PPP","V",2005,NA,58911.691017122,6684004.306,0.00881383199652325,0.683196399176792
"180","CHN","GOV","USD_PPP","V",2006,NA,20658.265509244,7770369.783,0.00265859490425283,0.197045209934306
"181","CHN","HES","USD_PPP","V",2006,NA,9663.6787812588,7770369.783,0.00124365751581102,0.0921752899989968
"182","CHN","_T","USD_PPP","V",2006,NA,104840.23192511,7770369.783,0.0134923092276096,1
"183","CHN","BES","USD_PPP","V",2006,NA,74518.287634604,7770369.783,0.00959005680754537,0.710779500066697
"184","CHN","GOV","USD_PPP","V",2007,NA,23747.341757146,9124047.682,0.00260272004101808,0.192335971615863
"185","CHN","_T","USD_PPP","V",2007,NA,123468.02086806,9124047.682,0.0135321542774967,1
"186","CHN","BES","USD_PPP","V",2007,NA,89248.611641749,9124047.682,0.00978169062156694,0.722847997516066
"187","CHN","HES","USD_PPP","V",2007,NA,10472.067469165,9124047.682,0.00114774361491166,0.0848160308680709
"188","CHN","GOV","USD_PPP","V",2008,NA,26562.551991018,10204953.466,0.00260290770354974,0.18287810079233
"189","CHN","HES","USD_PPP","V",2008,NA,12276.892136827,10204953.466,0.00120303264269946,0.0845240592234666
"190","CHN","_T","USD_PPP","V",2008,NA,145247.30886823,10204953.466,0.0142330202045656,1
"191","CHN","BES","USD_PPP","V",2008,NA,106407.86474038,10204953.466,0.0104270798583159,0.732597839984203
"192","CHN","HES","USD_PPP","V",2009,NA,14853.531924496,11247715.124,0.00132058215919801,0.0806905002162283
"193","CHN","_T","USD_PPP","V",2009,NA,184080.30542248,11247715.124,0.0163660177549924,1
"194","CHN","BES","USD_PPP","V",2009,NA,134793.13029172,11247715.124,0.0119840455422011,0.732251774476136
"195","CHN","GOV","USD_PPP","V",2009,NA,34433.643206264,11247715.124,0.00306139005359325,0.187057725307636
"196","CHN","GOV","USD_PPP","V",2010,NA,38451.432169186,12596275.573,0.00305260328311698,0.181210626093001
"197","CHN","HES","USD_PPP","V",2010,NA,17945.547971651,12596275.573,0.00142467095671653,0.0845722460795847
"198","CHN","_T","USD_PPP","V",2010,NA,212191.92824516,12596275.573,0.0168456086098967,1
"199","CHN","BES","USD_PPP","V",2010,NA,155794.94810432,12596275.573,0.0123683343700629,0.734217127827415
"200","CHN","GOV","USD_PPP","V",2011,NA,40256.422187726,14064750.8,0.00286222079297175,0.163327164850619
"201","CHN","HES","USD_PPP","V",2011,NA,19544.826545917,14064750.8,0.00138963191199356,0.0792966919006288
"202","CHN","_T","USD_PPP","V",2011,NA,246477.19945757,14064750.8,0.0175244626060186,1
"203","CHN","BES","USD_PPP","V",2011,NA,186675.95072393,14064750.8,0.0132726099010535,0.757376143248752
"204","CHN","GOV","USD_PPP","V",2012,NA,47329.97755069,15465192.01,0.00306041965208617,0.162705928653637
"205","CHN","HES","USD_PPP","V",2012,NA,22047.875093689,15465192.01,0.00142564509250403,0.0757938240751558
"206","CHN","_T","USD_PPP","V",2012,NA,290892.76550853,15465192.01,0.0188095152857097,1
"207","CHN","BES","USD_PPP","V",2012,NA,221514.91286415,15465192.01,0.0143234505411194,0.761500247271207
"208","CHN","GOV","USD_PPP","V",2013,NA,52856.578221986,16670208.036,0.00317072097167834,0.161568637517578
"209","CHN","HES","USD_PPP","V",2013,NA,23658.334952784,16670208.036,0.0014191985427952,0.0723172984865266
"210","CHN","_T","USD_PPP","V",2013,NA,327146.27686475,16670208.036,0.0196246067330572,1
"211","CHN","BES","USD_PPP","V",2013,NA,250631.36368998,16670208.036,0.0150346872185837,0.766114063995895
"212","CHN","GOV","USD_PPP","V",2014,NA,55685.221393581,17754058.548,0.00313647841382465,0.158029151027577
"213","CHN","_T","USD_PPP","V",2014,NA,352373.09691729,17754058.548,0.0198474673249844,1
"214","CHN","HES","USD_PPP","V",2014,NA,24315.547622482,17754058.548,0.00136957685234293,0.0690051193366429
"215","CHN","BES","USD_PPP","V",2014,NA,272372.32817196,17754058.548,0.0153414120740659,0.77296572963578
"216","CHN","GOV","USD_PPP","V",2015,NA,60556.323292544,18577514.882,0.00325965683123838,0.161606567239365
"217","CHN","_T","USD_PPP","V",2015,NA,374714.49537599,18577514.882,0.0201703240587392,1
"218","CHN","HES","USD_PPP","V",2015,NA,26407.100246873,18577514.882,0.0014214549370357,0.0704725879909616
"219","CHN","BES","USD_PPP","V",2015,NA,287751.07183657,18577514.882,0.015489212290465,0.767920844769674
"220","CHN","GOV","USD_PPP","V",2016,NA,63509.681288062,19647292.059,0.00323249031456066,0.156955315464696
"221","CHN","HES","USD_PPP","V",2016,NA,27675.785775971,19647292.059,0.00140863105678186,0.068396842797846
"222","CHN","_T","USD_PPP","V",2016,NA,404635.42695237,19647292.059,0.0205949718534883,1
"223","CHN","BES","USD_PPP","V",2016,NA,313449.9611789,19647292.059,0.0159538505478324,0.774647841737458
"224","CHN","GOV","USD_PPP","V",2017,NA,66334.292859994,20974552.139,0.00316260830841066,0.152216317704704
"225","CHN","HES","USD_PPP","V",2017,NA,31335.264503328,20974552.139,0.00149396584468964,0.0719045665726258
"226","CHN","_T","USD_PPP","V",2017,NA,435789.63057483,20974552.139,0.0207770648778013,1
"227","CHN","BES","USD_PPP","V",2017,NA,338120.07321151,20974552.139,0.0161204907247011,0.775879115722671
"228","CHN","GOV","USD_PPP","V",2018,NA,72942.290983866,22862470.132,0.0031904816304941,0.151760023824093
"229","CHN","HES","USD_PPP","V",2018,NA,35609.427866545,22862470.132,0.00155754945379692,0.0740871660116148
"230","CHN","_T","USD_PPP","V",2018,NA,480642.32691749,22862470.132,0.0210232019612241,1
"231","CHN","BES","USD_PPP","V",2018,NA,372090.60806708,22862470.132,0.0162751708769331,0.774152810164292
"232","CHN","GOV","USD_PPP","V",2019,NA,84371.922555693,24777565.959,0.00340517396645438,0.154680088482306
"233","CHN","HES","USD_PPP","V",2019,NA,44255.896004348,24777565.959,0.00178612766393516,0.0811348811602298
"234","CHN","_T","USD_PPP","V",2019,NA,545460.78544133,24777565.959,0.0220143006114449,1
"235","CHN","BES","USD_PPP","V",2019,NA,416832.96688129,24777565.959,0.0168229989810554,0.764185030357465
"236","CHN","GOV","USD_PPP","V",2020,NA,95571.666167416,25777238.692,0.00370759906867281,0.157293341583197
"237","CHN","HES","USD_PPP","V",2020,NA,46890.289103645,25777238.692,0.00181905787752966,0.0771727705154216
"238","CHN","_T","USD_PPP","V",2020,NA,607601.47381614,25777238.692,0.0235712397699413,1
"239","CHN","BES","USD_PPP","V",2020,NA,465139.51854508,25777238.692,0.0180445828237389,0.765533887901382
"240","CHN","GOV","USD_PPP","V",2021,NA,107131.09046106,29438240.133,0.0036391812138582,0.152801103834767
"241","CHN","HES","USD_PPP","V",2021,NA,54684.468731669,29438240.133,0.00185759979144841,0.0779964728152749
"242","CHN","_T","USD_PPP","V",2021,NA,701114.63708343,29438240.133,0.0238164589294686,1
"243","CHN","BES","USD_PPP","V",2021,NA,539299.0778907,29438240.133,0.018319677924162,0.769202423349958
"244","CHN","GOV","USD_PPP","V",2022,NA,118468.79286467,32560791.943,0.00363838794437365,0.145922400000961
"245","CHN","HES","USD_PPP","V",2022,NA,63624.123131166,32560791.943,0.001954010309164,0.0783681889614758
"246","CHN","_T","USD_PPP","V",2022,NA,811861.59810893,32560791.943,0.0249337178140554,1
"247","CHN","BES","USD_PPP","V",2022,NA,629768.68211309,32560791.943,0.0193413195605176,0.775709411037563
"248","DEU","GOV","USD_PPP","V",2000,NA,7287.6268407878,2258168.659,0.00322722875979291,0.135777079752662
"249","DEU","BES","USD_PPP","V",2000,NA,37748.187160012,2258168.659,0.0167162833518061,0.703293229814892
"250","DEU","_T","USD_PPP","V",2000,NA,53673.468703726,2258168.659,0.0237685827804796,1
"251","DEU","HES","USD_PPP","V",2000,NA,8637.6547029262,2258168.659,0.00382507066888054,0.160929690432446
"252","DEU","GOV","USD_PPP","V",2001,NA,7686.3041114925,2361565.55,0.00325474942310727,0.137415868620437
"253","DEU","BES","USD_PPP","V",2001,NA,39079.476671705,2361565.55,0.0165481227788511,0.698663512941812
"254","DEU","_T","USD_PPP","V",2001,NA,55934.61794957,2361565.55,0.0236853971508731,1
"255","DEU","HES","USD_PPP","V",2001,NA,9168.8371663729,2361565.55,0.00388252494891488,0.163920618437751
"256","DEU","GOV","USD_PPP","V",2002,NA,8029.9258640642,2434538.243,0.00329833630141262,0.137422667308377
"257","DEU","BES","USD_PPP","V",2002,NA,40459.569331065,2434538.243,0.0166189910745489,0.692417592608884
"258","DEU","_T","USD_PPP","V",2002,NA,58432.32431259,2434538.243,0.0240013992306754,1
"259","DEU","HES","USD_PPP","V",2002,NA,9942.8291174606,2434538.243,0.00408407185471376,0.170159740082739
